date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,accident
2014-02-08 14:00:00,None,121,79,4,170,6,6,263.09,0.0,0.0,90,Clouds,overcast clouds,4494,46
2014-02-08 15:00:00,None,259,85,2,170,2,2,263.55,0.0,0.0,90,Clouds,overcast clouds,4694,55
2014-02-08 16:00:00,None,276,85,0,0,1,1,263.46,0.0,0.0,90,Clouds,overcast clouds,4500,49
2014-02-08 17:00:00,None,105,79,2,270,6,6,263.26,0.0,0.0,90,Clouds,overcast clouds,4457,49
2014-02-08 18:00:00,None,250,74,4,310,3,3,262.57,0.0,0.0,90,Clouds,overcast clouds,4256,45
2014-02-08 19:00:00,None,285,74,2,300,5,5,261.85,0.0,0.0,90,Clouds,overcast clouds,3228,31
2014-02-08 20:00:00,None,286,74,3,310,2,2,261.5,0.0,0.0,90,Clouds,overcast clouds,2547,26
2014-02-08 21:00:00,None,47,79,0,0,2,2,261.42,0.0,0.0,90,Clouds,overcast clouds,2862,27
2014-02-08 22:00:00,None,276,85,0,0,9,9,261.14,0.0,0.0,90,Clouds,overcast clouds,2640,26
2014-02-08 23:00:00,None,283,78,0,0,8,8,260.94,0.0,0.0,90,Clouds,overcast clouds,1640,16
2014-02-09 00:00:00,None,90,85,0,0,2,2,260.21,0.0,0.0,75,Clouds,broken clouds,941,8
2014-02-09 01:00:00,None,107,85,0,0,7,7,258.49,0.0,0.0,40,Clouds,scattered clouds,671,6
2014-02-09 02:00:00,None,54,85,1,180,5,5,257.34,0.0,0.0,40,Clouds,scattered clouds,552,5
2014-02-09 03:00:00,None,163,78,2,160,6,6,256.34,0.0,0.0,75,Clouds,broken clouds,301,2
2014-02-09 04:00:00,None,143,92,2,100,4,4,256.15,0.0,0.0,20,Clouds,few clouds,264,2
2014-02-09 05:00:00,None,52,100,2,140,6,6,255.22,0.0,0.0,1,Clear,sky is clear,443,4
2014-02-09 06:00:00,None,103,100,3,110,4,4,254.91,0.0,0.0,1,Clear,sky is clear,713,8
2014-02-09 07:00:00,None,189,92,4,110,7,7,254.25,0.0,0.0,20,Clouds,few clouds,900,7
2014-02-09 08:00:00,None,265,92,4,110,7,7,253.4,0.0,0.0,1,Clear,sky is clear,1653,15
2014-02-09 09:00:00,None,251,85,3,120,3,3,254.94,0.0,0.0,1,Clear,sky is clear,2490,26
2014-02-09 10:00:00,None,233,85,4,120,9,9,255.84,0.0,0.0,1,Clear,sky is clear,3317,33
2014-02-09 11:00:00,None,26,85,3,120,7,7,256.42,0.0,0.0,1,Clear,sky is clear,3588,36
2014-02-09 12:00:00,None,126,73,2,80,8,8,257.39,0.0,0.0,1,Clear,sky is clear,3849,40
2014-02-09 13:00:00,None,55,74,2,140,8,8,258.14,0.0,0.0,1,Clear,sky is clear,4072,35
2014-02-09 14:00:00,None,178,64,2,190,5,5,258.82,0.0,0.0,1,Clear,sky is clear,3959,47
2014-02-09 15:00:00,None,150,59,2,290,5,5,258.92,0.0,0.0,1,Clear,sky is clear,4117,34
2014-02-09 16:00:00,None,223,55,2,250,9,9,258.67,0.0,0.0,1,Clear,sky is clear,3920,37
2014-02-09 17:00:00,None,234,60,2,310,8,8,257.94,0.0,0.0,1,Clear,sky is clear,3711,34
2014-02-09 18:00:00,None,187,45,1,260,2,2,256.43,0.0,0.0,1,Clear,sky is clear,3535,32
2014-02-09 19:00:00,None,57,52,2,240,7,7,256.01,0.0,0.0,1,Clear,sky is clear,2674,29
2014-02-09 20:00:00,None,108,60,3,300,7,7,255.52,0.0,0.0,1,Clear,sky is clear,2245,17
2014-02-09 21:00:00,None,292,60,3,260,9,9,254.85,0.0,0.0,1,Clear,sky is clear,2146,21
2014-02-09 22:00:00,None,271,69,3,260,9,9,252.85,0.0,0.0,1,Clear,sky is clear,1646,18
2014-02-09 23:00:00,None,67,69,4,270,9,9,251.77,0.0,0.0,1,Clear,sky is clear,3111,25
2014-02-10 00:00:00,None,262,69,4,280,8,8,251.29,0.0,0.0,1,Clear,sky is clear,794,8
2014-02-10 01:00:00,None,200,69,3,270,1,1,250.86,0.0,0.0,1,Clear,sky is clear,298,3
2014-02-10 02:00:00,None,10,74,4,260,2,2,250.39,0.0,0.0,1,Clear,sky is clear,310,2
2014-02-10 03:00:00,None,244,74,2,260,9,9,249.39,0.0,0.0,1,Clear,sky is clear,323,2
2014-02-10 04:00:00,None,293,79,2,230,6,6,249.14,0.0,0.0,1,Clear,sky is clear,737,6
2014-02-10 05:00:00,None,294,85,1,210,1,1,248.77,0.0,0.0,1,Clear,sky is clear,2542,25
2014-02-10 06:00:00,None,165,85,2,220,9,9,248.26,0.0,0.0,1,Clear,sky is clear,5506,49
2014-02-10 07:00:00,None,100,85,1,210,7,7,248.14,0.0,0.0,1,Clear,sky is clear,6403,52
2014-02-10 08:00:00,None,219,85,1,220,2,2,248.77,0.0,0.0,1,Clear,sky is clear,5556,48
2014-02-10 09:00:00,None,239,92,1,230,1,1,250.15,0.0,0.0,1,Clear,sky is clear,4793,45
2014-02-10 10:00:00,None,262,92,2,220,8,8,252.02,0.0,0.0,1,Clear,sky is clear,4010,40
2014-02-10 11:00:00,None,252,92,1,190,3,3,254.63,0.0,0.0,1,Clear,sky is clear,4271,46
2014-02-10 12:00:00,None,50,92,2,220,8,8,255.73,0.0,0.0,1,Clear,sky is clear,4373,41
2014-02-10 13:00:00,None,132,86,3,220,9,9,256.92,0.0,0.0,1,Clear,sky is clear,4611,44
2014-02-10 14:00:00,None,206,86,2,190,4,4,257.77,0.0,0.0,1,Clear,sky is clear,4857,50
2014-02-10 15:00:00,None,159,74,2,190,4,4,258.49,0.0,0.0,1,Clear,sky is clear,5465,54
2014-02-10 16:00:00,None,249,69,3,220,5,5,258.38,0.0,0.0,1,Clear,sky is clear,6347,65
2014-02-10 17:00:00,None,287,64,4,200,2,2,257.74,0.0,0.0,1,Clear,sky is clear,6008,55
2014-02-10 18:00:00,None,52,69,3,180,8,8,256.58,0.0,0.0,1,Clear,sky is clear,4169,46
2014-02-10 19:00:00,None,43,69,3,150,3,3,255.86,0.0,0.0,1,Clear,sky is clear,2838,23
2014-02-10 20:00:00,None,123,74,3,130,6,6,255.25,0.0,0.0,1,Clear,sky is clear,2441,22
2014-02-10 21:00:00,None,11,69,4,120,5,5,253.16,0.0,0.0,1,Clear,sky is clear,2063,21
2014-02-10 22:00:00,None,247,74,4,140,9,9,251.75,0.0,0.0,1,Clear,sky is clear,1397,13
2014-02-10 23:00:00,None,256,80,6,140,2,2,250.63,0.0,0.0,1,Clear,sky is clear,903,9
2014-02-11 00:00:00,None,68,80,6,150,1,1,250.0,0.0,0.0,1,Clear,sky is clear,481,5
2014-02-11 01:00:00,None,45,80,5,140,5,5,248.88,0.0,0.0,1,Clear,sky is clear,282,2
2014-02-11 02:00:00,None,241,80,7,140,5,5,248.13,0.0,0.0,1,Clear,sky is clear,212,1
2014-02-11 03:00:00,None,17,74,5,150,2,2,247.38,0.0,0.0,1,Clear,sky is clear,341,3
2014-02-11 04:00:00,None,170,74,5,150,4,4,247.13,0.0,0.0,1,Clear,sky is clear,744,8
2014-02-11 05:00:00,None,298,74,4,120,8,8,247.26,0.0,0.0,1,Clear,sky is clear,2610,28
2014-02-11 06:00:00,None,27,74,4,110,9,9,247.62,0.0,0.0,1,Clear,sky is clear,4717,45
2014-02-11 07:00:00,None,73,74,3,120,8,8,248.0,0.0,0.0,1,Clear,sky is clear,6080,64
2014-02-11 08:00:00,None,70,86,4,130,7,7,249.29,0.0,0.0,1,Clear,sky is clear,4971,49
2014-02-11 09:00:00,None,92,86,2,110,4,4,251.9,0.0,0.0,20,Clouds,few clouds,5235,50
2014-02-11 10:00:00,None,19,86,2,120,5,5,255.91,0.0,0.0,20,Clouds,few clouds,4146,36
2014-02-11 11:00:00,None,115,80,3,110,1,1,257.52,0.0,0.0,40,Clouds,scattered clouds,4504,42
2014-02-11 12:00:00,None,242,80,1,140,4,4,259.58,0.0,0.0,40,Clouds,scattered clouds,4562,36
2014-02-11 13:00:00,None,231,80,3,120,9,9,261.18,0.0,0.0,40,Clouds,scattered clouds,4809,46
2014-02-11 14:00:00,None,287,100,1,100,8,8,261.61,0.0,0.0,20,Clouds,few clouds,4747,42
2014-02-11 15:00:00,None,48,100,3,30,8,8,261.98,0.0,0.0,40,Clouds,scattered clouds,5651,60
2014-02-11 16:00:00,None,295,100,2,20,9,9,261.81,0.0,0.0,75,Clouds,broken clouds,6431,64
2014-02-11 17:00:00,None,142,100,1,300,9,9,261.27,0.0,0.0,90,Clouds,overcast clouds,6212,66
2014-02-11 18:00:00,None,252,100,4,360,5,5,261.13,0.0,0.0,90,Clouds,overcast clouds,4424,49
2014-02-11 19:00:00,None,291,100,4,360,4,4,261.12,0.0,0.0,90,Clouds,overcast clouds,3079,32
2014-02-11 20:00:00,None,129,100,5,350,3,3,261.38,0.0,0.0,90,Clouds,overcast clouds,2755,22
2014-02-11 21:00:00,None,72,100,5,330,7,7,261.59,0.0,0.0,90,Clouds,overcast clouds,2222,26
2014-02-11 22:00:00,None,183,100,6,320,7,7,261.92,0.0,0.0,90,Clouds,overcast clouds,1537,17
2014-02-11 23:00:00,None,40,100,8,330,6,6,262.07,0.0,0.0,90,Clouds,overcast clouds,923,7
2014-02-12 00:00:00,None,240,92,9,300,4,4,262.5,0.0,0.0,90,Clouds,overcast clouds,463,3
2014-02-12 01:00:00,None,178,92,11,300,8,8,262.81,0.0,0.0,90,Clouds,overcast clouds,312,2
2014-02-12 02:00:00,None,149,100,12,310,8,8,263.0,0.0,0.0,90,Clouds,overcast clouds,246,2
2014-02-12 03:00:00,None,282,92,9,300,7,7,263.31,0.0,0.0,90,Clouds,overcast clouds,336,2
2014-02-12 04:00:00,None,155,100,9,290,8,8,263.4,0.0,0.0,90,Clouds,overcast clouds,820,9
2014-02-12 05:00:00,None,203,92,9,290,1,1,263.64,0.0,0.0,90,Clouds,overcast clouds,2678,23
2014-02-12 06:00:00,None,253,78,8,290,2,2,263.82,0.76,0.0,90,Rain,light rain,5165,47
2014-02-12 07:00:00,None,83,78,8,300,8,8,263.9,0.51,0.0,90,Rain,light rain,5312,54
2014-02-12 08:00:00,None,145,78,6,280,1,1,264.01,0.76,0.0,90,Rain,light rain,5552,64
2014-02-12 09:00:00,None,100,71,9,280,6,6,264.92,0.0,0.0,90,Clouds,overcast clouds,5159,50
2014-02-12 10:00:00,None,35,84,8,270,3,3,265.64,0.0,0.0,90,Clouds,overcast clouds,4224,39
2014-02-12 11:00:00,None,85,71,7,280,4,4,267.03,0.0,0.0,75,Clouds,broken clouds,4540,44
2014-02-12 12:00:00,None,44,77,9,270,5,5,268.14,0.32,0.0,90,Rain,light rain,4684,37
2014-02-12 13:00:00,None,216,77,8,280,4,4,268.55,0.32,0.0,90,Rain,light rain,4692,45
2014-02-12 14:00:00,None,286,78,8,280,2,2,268.81,0.25,0.0,90,Rain,light rain,5133,45
2014-02-12 15:00:00,None,174,72,8,260,2,2,268.78,0.25,0.0,75,Rain,light rain,5822,47
2014-02-12 16:00:00,None,133,72,8,260,8,8,268.07,0.51,0.0,90,Rain,light rain,6650,63
2014-02-12 17:00:00,None,231,72,10,270,2,2,267.29,0.0,0.0,90,Clouds,overcast clouds,6344,59
2014-02-12 18:00:00,None,282,66,9,280,9,9,266.73,0.0,0.0,90,Clouds,overcast clouds,4702,41
2014-02-12 19:00:00,None,106,72,7,260,7,7,266.26,0.0,0.0,90,Clouds,overcast clouds,3150,29
2014-02-12 20:00:00,None,91,72,8,270,5,5,266.12,0.0,0.0,90,Clouds,overcast clouds,2670,26
2014-02-12 21:00:00,None,34,72,6,270,5,5,265.74,0.0,0.0,90,Clouds,overcast clouds,2286,20
2014-02-12 22:00:00,None,70,72,7,260,9,9,265.65,0.0,0.0,90,Clouds,overcast clouds,1545,15
2014-02-12 23:00:00,None,103,72,8,270,2,2,265.44,0.0,0.0,90,Clouds,overcast clouds,1007,11
2014-02-13 00:00:00,None,255,72,7,270,9,9,264.88,0.0,0.0,90,Clouds,overcast clouds,548,5
2014-02-13 01:00:00,None,150,72,6,270,4,4,264.35,0.0,0.0,90,Clouds,overcast clouds,305,3
2014-02-13 02:00:00,None,262,78,7,280,7,7,264.13,0.0,0.0,90,Clouds,overcast clouds,231,2
2014-02-13 03:00:00,None,179,72,7,280,4,4,264.33,0.0,0.0,75,Clouds,broken clouds,354,3
2014-02-13 04:00:00,None,247,72,7,270,3,3,264.81,0.0,0.0,90,Clouds,overcast clouds,783,6
2014-02-13 05:00:00,None,179,72,6,270,6,6,265.58,0.0,0.0,90,Clouds,overcast clouds,2639,30
2014-02-13 06:00:00,None,205,71,6,270,2,2,266.52,0.0,0.0,90,Clouds,overcast clouds,5387,45
2014-02-13 07:00:00,None,165,77,5,270,4,4,267.51,0.0,0.0,75,Clouds,broken clouds,6111,69
2014-02-13 08:00:00,None,108,77,6,270,9,9,268.31,0.0,0.0,90,Clouds,overcast clouds,5725,48
2014-02-13 09:00:00,None,142,71,4,260,2,2,270.18,0.0,0.0,90,Clouds,overcast clouds,4994,46
2014-02-13 10:00:00,None,148,77,5,260,1,1,270.25,0.0,0.0,90,Clouds,overcast clouds,4438,42
2014-02-13 11:00:00,None,273,77,4,260,2,2,268.63,0.0,0.0,90,Clouds,overcast clouds,4732,41
2014-02-13 12:00:00,None,158,71,5,270,4,4,266.55,0.0,0.0,90,Clouds,overcast clouds,4792,55
2014-02-13 13:00:00,None,270,71,5,260,8,8,265.95,0.0,0.0,90,Clouds,overcast clouds,4840,43
2014-02-13 14:00:00,None,43,66,5,260,6,6,265.82,0.0,0.0,90,Clouds,overcast clouds,5344,56
2014-02-13 15:00:00,None,18,61,7,280,2,2,265.81,0.0,0.0,90,Clouds,overcast clouds,5555,53
2014-02-13 16:00:00,None,52,61,6,260,7,7,265.36,0.0,0.0,40,Clouds,scattered clouds,6404,67
2014-02-13 17:00:00,None,105,61,8,270,9,9,264.05,0.0,0.0,1,Clear,sky is clear,6052,60
2014-02-13 18:00:00,None,21,61,8,280,5,5,263.11,0.0,0.0,1,Clear,sky is clear,4499,49
2014-02-13 19:00:00,None,149,61,8,260,3,3,261.95,0.0,0.0,1,Clear,sky is clear,3442,39
2014-02-13 20:00:00,None,296,61,7,270,7,7,260.8,0.0,0.0,1,Clear,sky is clear,2971,24
2014-02-13 21:00:00,None,276,66,6,270,2,2,260.06,0.0,0.0,1,Clear,sky is clear,2737,28
2014-02-13 22:00:00,None,292,66,5,270,9,9,259.35,0.0,0.0,1,Clear,sky is clear,1935,16
2014-02-13 23:00:00,None,30,72,6,280,5,5,258.52,0.0,0.0,40,Clouds,scattered clouds,1153,13
2014-02-14 00:00:00,None,278,66,6,270,6,6,257.85,0.0,0.0,20,Clouds,few clouds,624,6
2014-02-14 01:00:00,None,259,71,6,280,7,7,257.49,0.0,0.0,20,Clouds,few clouds,393,4
2014-02-14 02:00:00,None,54,71,6,280,9,9,256.85,0.0,0.0,40,Clouds,scattered clouds,295,2
2014-02-14 03:00:00,None,184,71,5,280,5,5,256.56,0.0,0.0,20,Clouds,few clouds,395,3
2014-02-14 04:00:00,None,290,71,5,270,1,1,256.16,0.0,0.0,40,Clouds,scattered clouds,720,8
2014-02-14 05:00:00,None,86,71,3,260,4,4,256.17,0.0,0.0,40,Clouds,scattered clouds,2476,22
2014-02-14 06:00:00,None,242,71,3,250,3,3,256.05,0.0,0.0,75,Clouds,broken clouds,5354,59
2014-02-14 07:00:00,None,207,77,2,250,9,9,255.95,0.0,0.0,40,Clouds,scattered clouds,6286,74
2014-02-14 08:00:00,None,264,84,2,250,4,4,255.93,0.0,0.0,20,Clouds,few clouds,5516,56
2014-02-14 09:00:00,None,165,84,2,270,8,8,256.95,0.0,0.0,1,Clear,sky is clear,5076,43
2014-02-14 10:00:00,None,13,77,2,250,4,4,258.83,0.0,0.0,1,Clear,sky is clear,4664,54
2014-02-14 11:00:00,None,93,84,3,260,2,2,260.26,0.0,0.0,1,Clear,sky is clear,5185,57
2014-02-14 12:00:00,None,206,71,4,280,6,6,261.53,0.0,0.0,1,Clear,sky is clear,5655,46
2014-02-14 13:00:00,None,223,65,4,270,1,1,262.7,0.0,0.0,1,Clear,sky is clear,5429,54
2014-02-14 14:00:00,None,289,66,5,270,6,6,263.48,0.0,0.0,1,Clear,sky is clear,5616,53
2014-02-14 15:00:00,None,154,56,6,280,9,9,263.78,0.0,0.0,1,Clear,sky is clear,5999,55
2014-02-14 16:00:00,None,66,56,6,290,7,7,263.67,0.0,0.0,1,Clear,sky is clear,6403,64
2014-02-14 17:00:00,None,163,56,7,270,3,3,263.28,0.0,0.0,1,Clear,sky is clear,6160,56
2014-02-14 18:00:00,None,109,57,9,280,6,6,261.81,0.0,0.0,1,Clear,sky is clear,4973,46
2014-02-14 19:00:00,None,209,57,7,270,6,6,260.59,0.0,0.0,1,Clear,sky is clear,3930,36
2014-02-14 20:00:00,None,17,66,7,280,2,2,259.33,0.0,0.0,1,Clear,sky is clear,3049,26
2014-02-14 21:00:00,None,19,61,7,280,9,9,258.71,0.0,0.0,1,Clear,sky is clear,2796,30
2014-02-14 22:00:00,None,133,66,6,280,9,9,258.1,0.0,0.0,1,Clear,sky is clear,3539,32
2014-02-14 23:00:00,None,279,72,6,280,8,8,257.27,0.0,0.0,1,Clear,sky is clear,2039,22
2014-02-15 00:00:00,None,36,66,5,280,5,5,256.32,0.0,0.0,1,Clear,sky is clear,1111,11
2014-02-15 01:00:00,None,14,71,5,290,2,2,255.82,0.0,0.0,1,Clear,sky is clear,759,6
2014-02-15 02:00:00,None,142,71,4,280,7,7,255.38,0.0,0.0,40,Clouds,scattered clouds,542,4
2014-02-15 03:00:00,None,149,71,4,280,9,9,255.4,0.0,0.0,75,Clouds,broken clouds,334,3
2014-02-15 04:00:00,None,273,71,5,280,1,1,255.48,0.0,0.0,75,Clouds,broken clouds,349,3
2014-02-15 05:00:00,None,236,77,4,280,9,9,255.75,0.0,0.0,75,Clouds,broken clouds,636,7
2014-02-15 06:00:00,None,69,77,4,280,1,1,256.04,0.0,0.0,75,Clouds,broken clouds,1205,14
2014-02-15 07:00:00,None,89,77,3,280,1,1,256.37,0.0,0.0,75,Clouds,broken clouds,2164,17
2014-02-15 08:00:00,None,64,77,4,280,8,8,257.56,0.0,0.0,75,Clouds,broken clouds,2839,22
2014-02-15 09:00:00,None,103,77,3,310,7,7,259.26,0.0,0.0,90,Clouds,overcast clouds,3583,29
2014-02-15 10:00:00,None,50,77,3,280,5,5,261.52,0.0,0.0,90,Clouds,overcast clouds,3892,36
2014-02-15 11:00:00,None,19,70,3,290,3,3,262.77,0.0,0.0,90,Clouds,overcast clouds,4213,49
2014-02-15 12:00:00,None,235,70,4,300,6,6,263.52,0.0,0.0,90,Clouds,overcast clouds,3892,40
2014-02-15 13:00:00,None,125,65,4,290,3,3,264.65,0.25,0.0,90,Rain,light rain,3587,31
2014-02-15 14:00:00,None,116,65,4,260,8,8,265.33,0.51,0.0,90,Rain,light rain,3779,42
2014-02-15 15:00:00,None,16,60,3,270,2,2,265.55,0.25,0.0,90,Rain,light rain,3670,33
2014-02-15 16:00:00,None,30,61,4,280,1,1,265.59,0.0,0.0,90,Clouds,overcast clouds,3871,34
2014-02-15 17:00:00,None,261,56,4,280,4,4,265.59,0.0,0.0,90,Clouds,overcast clouds,3908,35
2014-02-15 18:00:00,None,110,56,4,330,2,2,265.48,0.0,0.0,90,Clouds,overcast clouds,3612,36
2014-02-15 19:00:00,None,224,56,2,300,3,3,265.22,0.0,0.0,90,Clouds,overcast clouds,2983,24
2014-02-15 20:00:00,None,53,56,4,280,5,5,265.18,0.0,0.0,90,Clouds,overcast clouds,2631,21
2014-02-15 21:00:00,None,232,60,4,280,1,1,265.35,0.0,0.0,90,Clouds,overcast clouds,2682,27
2014-02-15 22:00:00,None,219,66,3,270,7,7,265.59,0.0,0.0,90,Clouds,overcast clouds,2412,24
2014-02-15 23:00:00,None,223,71,4,270,7,7,265.62,0.0,0.0,90,Clouds,overcast clouds,1579,16
2014-02-16 00:00:00,None,248,78,5,290,8,8,265.44,0.0,0.0,90,Clouds,overcast clouds,999,10
2014-02-16 01:00:00,None,74,78,4,280,6,6,265.05,0.0,0.0,90,Clouds,overcast clouds,670,5
2014-02-16 02:00:00,None,263,77,4,290,4,4,264.62,0.0,0.0,90,Clouds,overcast clouds,520,4
2014-02-16 03:00:00,None,15,77,5,290,7,7,261.48,0.0,0.0,1,Clear,sky is clear,323,3
2014-02-16 04:00:00,None,230,77,4,300,7,7,260.89,0.0,0.0,1,Clear,sky is clear,252,2
2014-02-16 05:00:00,None,212,77,4,300,5,5,260.29,0.0,0.0,1,Clear,sky is clear,445,4
2014-02-16 06:00:00,None,79,70,4,280,5,5,259.77,0.0,0.0,1,Clear,sky is clear,740,7
2014-02-16 07:00:00,None,74,77,4,280,4,4,258.28,0.0,0.0,1,Clear,sky is clear,1011,9
2014-02-16 08:00:00,None,261,76,3,280,2,2,257.78,0.0,0.0,1,Clear,sky is clear,1647,13
2014-02-16 09:00:00,None,192,83,3,270,8,8,259.9,0.0,0.0,1,Clear,sky is clear,2440,24
2014-02-16 10:00:00,None,121,76,4,270,5,5,261.02,0.0,0.0,1,Clear,sky is clear,3101,36
2014-02-16 11:00:00,None,261,76,3,290,5,5,262.53,0.0,0.0,1,Clear,sky is clear,3505,32
2014-02-16 12:00:00,None,289,64,4,300,7,7,263.65,0.0,0.0,1,Clear,sky is clear,3918,32
2014-02-16 13:00:00,None,12,64,3,290,3,3,264.9,0.0,0.0,75,Clouds,broken clouds,4210,36
2014-02-16 14:00:00,None,188,64,4,250,7,7,265.15,0.0,0.0,75,Clouds,broken clouds,4193,48
2014-02-16 15:00:00,None,198,59,4,270,5,5,265.65,0.0,0.0,75,Clouds,broken clouds,4175,35
2014-02-16 16:00:00,None,177,59,6,260,6,6,265.9,0.0,0.0,90,Clouds,overcast clouds,4354,42
2014-02-16 17:00:00,None,63,54,7,290,9,9,265.65,0.0,0.0,90,Clouds,overcast clouds,3917,37
2014-02-16 18:00:00,None,75,50,6,300,4,4,265.65,0.0,0.0,90,Clouds,overcast clouds,3523,34
2014-02-16 19:00:00,None,124,54,5,300,7,7,265.9,0.0,0.0,90,Clouds,overcast clouds,2826,30
2014-02-16 20:00:00,None,280,59,6,300,3,3,266.15,0.0,0.0,90,Clouds,overcast clouds,2365,19
2014-02-16 21:00:00,None,223,59,7,300,2,2,266.52,0.0,0.0,90,Clouds,overcast clouds,2072,22
2014-02-16 22:00:00,None,119,59,6,300,5,5,267.29,0.0,0.0,90,Clouds,overcast clouds,1602,17
2014-02-16 23:00:00,None,192,59,7,300,1,1,267.0,0.0,0.0,90,Clouds,overcast clouds,978,9
2014-02-17 00:00:00,Washingtons Birthday,269,53,6,300,1,1,267.44,0.0,0.0,90,Clouds,overcast clouds,583,6
2014-02-17 01:00:00,None,33,58,7,310,7,7,267.9,0.0,0.0,90,Clouds,overcast clouds,358,3
2014-02-17 02:00:00,None,103,58,5,300,8,8,267.53,0.0,0.0,90,Clouds,overcast clouds,245,2
2014-02-17 03:00:00,None,265,63,4,300,1,1,267.53,0.0,0.0,90,Clouds,overcast clouds,324,3
2014-02-17 04:00:00,None,223,63,4,280,4,4,267.4,0.0,0.0,90,Clouds,overcast clouds,803,8
2014-02-17 05:00:00,None,49,69,2,270,4,4,267.29,0.0,0.0,90,Clouds,overcast clouds,2601,28
2014-02-17 06:00:00,None,292,69,3,250,2,2,266.9,0.0,0.0,90,Clouds,overcast clouds,4527,42
2014-02-17 07:00:00,None,46,76,3,230,1,1,266.78,0.0,0.0,90,Clouds,overcast clouds,3953,37
2014-02-17 08:00:00,None,266,76,2,230,3,3,266.9,0.0,0.0,90,Clouds,overcast clouds,3079,35
2014-02-17 09:00:00,None,213,76,2,250,9,9,267.4,0.0,0.0,90,Clouds,overcast clouds,2778,32
2014-02-17 10:00:00,None,220,83,3,230,3,3,267.92,0.0,0.0,90,Clouds,overcast clouds,2606,23
2014-02-17 11:00:00,None,132,76,5,230,7,7,269.15,0.0,0.0,90,Clouds,overcast clouds,2643,22
2014-02-17 12:00:00,None,295,64,6,230,7,7,269.4,0.0,0.0,90,Clouds,overcast clouds,2965,34
2014-02-17 13:00:00,None,285,59,6,230,7,7,269.9,0.0,0.0,90,Clouds,overcast clouds,3306,26
2014-02-17 14:00:00,None,253,65,9,230,8,8,270.65,0.0,0.0,90,Clouds,overcast clouds,3721,37
2014-02-17 15:00:00,None,259,60,8,240,1,1,271.15,0.0,0.0,90,Clouds,overcast clouds,4051,34
2014-02-17 16:00:00,None,152,61,10,240,8,8,271.53,0.0,0.0,90,Clouds,overcast clouds,4344,48
2014-02-17 17:00:00,None,258,56,11,240,2,2,271.3,0.0,0.0,90,Clouds,overcast clouds,4282,44
2014-02-17 18:00:00,None,76,61,8,240,3,3,269.52,0.0,0.0,40,Clouds,scattered clouds,3306,30
2014-02-17 19:00:00,None,131,57,11,290,2,2,267.51,0.0,0.0,1,Clear,sky is clear,2465,19
2014-02-17 20:00:00,None,244,61,12,280,1,1,265.13,0.0,0.0,1,Clear,sky is clear,2284,21
2014-02-17 21:00:00,None,291,61,11,310,4,4,264.01,0.0,0.0,1,Clear,sky is clear,1908,17
2014-02-17 22:00:00,None,229,60,11,310,9,9,263.89,0.0,0.0,1,Clear,sky is clear,1298,14
2014-02-17 23:00:00,None,135,55,8,300,6,6,264.27,0.0,0.0,1,Clear,sky is clear,895,7
2014-02-18 00:00:00,None,271,46,10,300,2,2,266.16,0.0,0.0,1,Clear,sky is clear,511,5
2014-02-18 01:00:00,None,247,54,10,310,1,1,267.16,0.0,0.0,40,Clouds,scattered clouds,339,3
2014-02-18 02:00:00,None,41,54,10,320,5,5,267.53,0.0,0.0,90,Clouds,overcast clouds,269,2
2014-02-18 03:00:00,None,212,53,10,320,7,7,267.4,0.0,0.0,75,Clouds,broken clouds,365,2
2014-02-18 04:00:00,None,282,48,7,320,4,4,267.4,0.0,0.0,40,Clouds,scattered clouds,795,7
2014-02-18 05:00:00,None,183,53,7,320,2,2,267.78,0.0,0.0,20,Clouds,few clouds,2686,31
2014-02-18 06:00:00,None,247,52,6,330,7,7,267.15,0.0,0.0,1,Clear,sky is clear,5221,52
2014-02-18 07:00:00,None,119,52,7,320,4,4,266.77,0.0,0.0,20,Clouds,few clouds,5995,62
2014-02-18 08:00:00,None,80,57,5,320,8,8,267.32,0.0,0.0,20,Clouds,few clouds,5400,44
2014-02-18 09:00:00,None,153,52,5,320,2,2,269.9,0.0,0.0,20,Clouds,few clouds,5551,59
2014-02-18 10:00:00,None,215,62,3,310,8,8,272.16,0.0,0.0,40,Clouds,scattered clouds,4220,43
2014-02-18 11:00:00,None,250,57,5,330,1,1,274.29,0.0,0.0,75,Clouds,broken clouds,4620,48
2014-02-18 12:00:00,None,100,52,3,340,1,1,275.4,0.0,0.0,75,Clouds,broken clouds,4765,40
2014-02-18 13:00:00,None,167,57,0,0,2,2,276.52,0.0,0.0,75,Clouds,broken clouds,4775,53
2014-02-18 14:00:00,None,216,52,1,310,4,4,277.15,0.0,0.0,75,Clouds,broken clouds,5190,47
2014-02-18 15:00:00,None,66,44,0,0,6,6,278.27,0.0,0.0,40,Clouds,scattered clouds,5783,61
2014-02-18 16:00:00,None,65,40,2,310,3,3,278.27,0.0,0.0,75,Clouds,broken clouds,6395,67
2014-02-18 17:00:00,None,176,40,2,280,8,8,277.0,0.0,0.0,90,Clouds,overcast clouds,6388,74
2014-02-18 18:00:00,None,136,37,1,190,2,2,276.43,0.0,0.0,90,Clouds,overcast clouds,4877,56
